,median,lower,upper,cases,one,hl-0.5,hl0.0,hl0.5,hl1.5,hl2.0,hl2.5,hl3.0,hl3.5
2020-05-11,0.8617234468937875,0.3406813627254509,1.3827655310621243,121.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-12,0.7014028056112224,0.18036072144288576,1.222444889779559,111.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-13,0.6012024048096192,0.1002004008016032,1.1422845691382766,103.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-14,0.501002004008016,0.06012024048096192,1.062124248496994,90.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-15,0.48096192384769537,0.04008016032064128,1.062124248496994,81.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-16,0.48096192384769537,0.04008016032064128,1.0821643286573146,75.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-17,0.5811623246492986,0.06012024048096192,1.222444889779559,70.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-18,0.6212424849699398,0.06012024048096192,1.3026052104208417,65.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-19,0.721442885771543,0.1002004008016032,1.4228456913827654,64.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-20,0.8416833667334669,0.16032064128256512,1.5430861723446894,64.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-21,1.0220440881763526,0.3006012024048096,1.7434869739478958,66.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-22,0.9619238476953907,0.24048096192384769,1.6833667334669338,63.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-23,0.9418837675350701,0.22044088176352705,1.6633266533066131,62.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-24,0.8817635270541082,0.18036072144288576,1.6032064128256511,62.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-25,0.9018036072144289,0.2004008016032064,1.6432865731462925,60.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-26,0.8016032064128256,0.12024048096192384,1.5430861723446894,55.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-27,0.7014028056112224,0.08016032064128256,1.4629258517034067,52.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-28,0.6412825651302605,0.06012024048096192,1.4028056112224447,48.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-29,0.8416833667334669,0.12024048096192384,1.6432865731462925,50.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-30,0.8617234468937875,0.12024048096192384,1.6833667334669338,48.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-05-31,0.9218436873747494,0.16032064128256512,1.7434869739478958,46.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-01,0.8617234468937875,0.12024048096192384,1.6833667334669338,46.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-02,0.8617234468937875,0.12024048096192384,1.6833667334669338,44.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-03,0.8416833667334669,0.1002004008016032,1.7034068136272544,42.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-04,0.8216432865731462,0.08016032064128256,1.6833667334669338,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-05,0.8016032064128256,0.08016032064128256,1.6833667334669338,39.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-06,0.9619238476953907,0.1402805611222445,1.8436873747494988,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-07,1.002004008016032,0.16032064128256512,1.8837675350701402,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-08,1.0420841683366733,0.18036072144288576,1.9238476953907815,40.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-09,0.9218436873747494,0.12024048096192384,1.8036072144288577,39.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-10,0.7615230460921844,0.06012024048096192,1.6633266533066131,35.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-11,0.6412825651302605,0.04008016032064128,1.5430861723446894,31.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-12,0.6212424849699398,0.04008016032064128,1.56312625250501,30.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-13,0.781563126252505,0.06012024048096192,1.7635270541082164,30.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-14,1.222444889779559,0.24048096192384769,2.224448897795591,35.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-15,1.3627254509018036,0.3607214428857715,2.3246492985971945,37.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-16,1.3827655310621243,0.4008016032064128,2.3246492985971945,38.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-17,1.222444889779559,0.3006012024048096,2.1442885771543083,40.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-18,1.2625250501002003,0.3406813627254509,2.1442885771543083,43.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-19,1.122244488977956,0.24048096192384769,2.004008016032064,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-20,0.8817635270541082,0.1002004008016032,1.7635270541082164,37.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-21,0.561122244488978,0.02004008016032064,1.4228456913827654,31.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-22,1.002004008016032,0.1402805611222445,1.9438877755511021,41.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-23,1.222444889779559,0.3006012024048096,2.1442885771543083,42.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-24,1.5831663326653307,0.6613226452905812,2.464929859719439,45.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-25,1.122244488977956,0.2605210420841683,1.9839679358717435,44.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-26,1.1022044088176353,0.2605210420841683,1.9639278557114228,45.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-27,0.9218436873747494,0.1402805611222445,1.783567134268537,43.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-28,0.781563126252505,0.08016032064128256,1.6432865731462925,38.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-29,0.48096192384769537,0.02004008016032064,1.3226452905811623,30.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-06-30,0.4609218436873747,0.02004008016032064,1.3226452905811623,28.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-01,0.48096192384769537,0.02004008016032064,1.4028056112224447,25.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-02,0.8016032064128256,0.06012024048096192,1.8637274549098195,26.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-03,0.8416833667334669,0.06012024048096192,1.9238476953907815,25.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-04,0.9619238476953907,0.08016032064128256,2.064128256513026,24.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-05,0.7414829659318637,0.04008016032064128,1.8436873747494988,21.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-06,0.6012024048096192,0.02004008016032064,1.6833667334669338,17.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-07,0.5811623246492986,0.02004008016032064,1.7034068136272544,16.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-08,0.6613226452905812,0.02004008016032064,1.8637274549098195,15.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-09,0.9018036072144289,0.06012024048096192,2.224448897795591,15.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-10,1.1623246492985972,0.1002004008016032,2.5250501002004007,17.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-11,1.2424849699398797,0.12024048096192384,2.5851703406813624,17.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-12,1.1422845691382766,0.1002004008016032,2.4849699398797593,16.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-13,1.3026052104208417,0.16032064128256512,2.6252505010020037,20.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-14,1.6232464929859718,0.3607214428857715,2.885771543086172,24.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-15,1.9238476953907815,0.6813627254509018,3.0861723446893787,28.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-16,1.723446893787575,0.5811623246492986,2.8056112224448895,31.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
