,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-04-18,0.9218436873747494,0.6613226452905812,1.1623246492985972,514.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-19,0.9418837675350701,0.6813627254509018,1.2024048096192383,508.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-20,0.9619238476953907,0.7014028056112224,1.222444889779559,509.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-21,0.9018036072144289,0.6212424849699398,1.1623246492985972,484.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-22,0.8016032064128256,0.5410821643286573,1.062124248496994,453.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-23,0.7014028056112224,0.42084168336673344,0.9819639278557114,428.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-24,0.6813627254509018,0.4008016032064128,0.9619238476953907,405.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-25,0.7014028056112224,0.4008016032064128,0.9819639278557114,381.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-26,0.721442885771543,0.42084168336673344,1.0220440881763526,365.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-27,0.6813627254509018,0.3807615230460922,1.002004008016032,339.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-28,0.6813627254509018,0.3406813627254509,0.9819639278557114,315.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-29,0.5811623246492986,0.24048096192384769,0.9018036072144289,285.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-04-30,0.501002004008016,0.16032064128256512,0.8416833667334669,253.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-01,0.501002004008016,0.1402805611222445,0.8617234468937875,238.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-02,0.6613226452905812,0.280561122244489,1.0420841683366733,237.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-03,0.9018036072144289,0.501002004008016,1.282565130260521,239.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-04,1.002004008016032,0.6212424849699398,1.3827655310621243,239.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-05,0.8817635270541082,0.48096192384769537,1.2625250501002003,221.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-06,0.721442885771543,0.32064128256513025,1.1022044088176353,202.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-07,0.5210420841683366,0.12024048096192384,0.9218436873747494,180.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-08,0.3607214428857715,0.02004008016032064,0.781563126252505,150.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-09,0.24048096192384769,0.0,0.6613226452905812,124.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-10,0.2004008016032064,0.0,0.6412825651302605,107.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-11,0.24048096192384769,0.0,0.7414829659318637,92.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-12,0.3807615230460922,0.02004008016032064,0.9418837675350701,85.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-13,0.4609218436873747,0.02004008016032064,1.062124248496994,77.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-14,0.6412825651302605,0.08016032064128256,1.282565130260521,75.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-15,0.6813627254509018,0.1002004008016032,1.342685370741483,71.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-16,0.721442885771543,0.1002004008016032,1.4028056112224447,65.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-17,0.6412825651302605,0.06012024048096192,1.3226452905811623,60.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-18,0.6412825651302605,0.06012024048096192,1.342685370741483,57.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-19,0.561122244488978,0.04008016032064128,1.3026052104208417,49.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-20,0.5410821643286573,0.04008016032064128,1.3026052104208417,44.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-21,0.42084168336673344,0.02004008016032064,1.1823647294589177,37.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-22,0.4609218436873747,0.02004008016032064,1.282565130260521,33.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-23,0.48096192384769537,0.02004008016032064,1.3627254509018036,30.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-24,0.781563126252505,0.06012024048096192,1.7434869739478958,32.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-25,0.9018036072144289,0.1002004008016032,1.9038076152304608,31.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-26,1.002004008016032,0.12024048096192384,2.004008016032064,30.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-27,0.8617234468937875,0.08016032064128256,1.8637274549098195,29.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-28,1.062124248496994,0.1402805611222445,2.0841683366733466,32.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-29,1.4829659318637274,0.4408817635270541,2.464929859719439,39.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-30,1.7034068136272544,0.7414829659318637,2.6252505010020037,44.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-31,1.5430861723446894,0.6212424849699398,2.4248496993987976,45.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-01,1.3026052104208417,0.42084168336673344,2.1442885771543083,47.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-02,1.1823647294589177,0.32064128256513025,2.004008016032064,49.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-03,1.062124248496994,0.24048096192384769,1.8837675350701402,47.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-04,0.8617234468937875,0.12024048096192384,1.6833667334669338,43.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-05,0.6813627254509018,0.06012024048096192,1.5230460921843687,40.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-06,0.781563126252505,0.08016032064128256,1.6432865731462925,41.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-07,0.9218436873747494,0.12024048096192384,1.8036072144288577,41.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-08,1.002004008016032,0.16032064128256512,1.8837675350701402,40.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-09,0.9218436873747494,0.12024048096192384,1.8036072144288577,39.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-10,0.9218436873747494,0.12024048096192384,1.8236472945891782,39.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-11,0.9619238476953907,0.1402805611222445,1.8637274549098195,39.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-12,1.0821643286573146,0.2004008016032064,1.9839679358717435,41.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-13,1.122244488977956,0.24048096192384769,2.024048096192385,42.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-14,1.3226452905811623,0.42084168336673344,2.1843687374749496,47.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-15,1.442885771543086,0.5811623246492986,2.284569138276553,53.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-16,1.442885771543086,0.6012024048096192,2.244488977955912,55.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-17,1.282565130260521,0.48096192384769537,2.064128256513026,56.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-18,1.1422845691382766,0.3607214428857715,1.9038076152304608,58.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-19,1.0821643286573146,0.3006012024048096,1.8436873747494988,58.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-20,1.1022044088176353,0.3406813627254509,1.8637274549098195,60.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-21,1.002004008016032,0.24048096192384769,1.7434869739478958,58.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-22,0.9418837675350701,0.2004008016032064,1.6833667334669338,56.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-23,0.9018036072144289,0.18036072144288576,1.6633266533066131,57.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-24,1.0821643286573146,0.32064128256513025,1.8436873747494988,61.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-25,1.222444889779559,0.4609218436873747,1.9639278557114228,64.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-26,1.342685370741483,0.6012024048096192,2.064128256513026,70.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-27,1.3827655310621243,0.6613226452905812,2.064128256513026,76.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-28,1.4829659318637274,0.8016032064128256,2.1442885771543083,85.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-29,1.5230460921843687,0.8817635270541082,2.1442885771543083,95.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-30,1.5430861723446894,0.9218436873747494,2.124248496993988,104.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-01,1.6232464929859718,1.0420841683366733,2.1843687374749496,121.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-02,1.6833667334669338,1.1422845691382766,2.2044088176352705,140.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-03,1.6032064128256511,1.0821643286573146,2.1042084168336674,149.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-04,1.6232464929859718,1.1422845691382766,2.0841683366733466,173.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-05,1.503006012024048,1.062124248496994,1.9639278557114228,188.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-06,1.4829659318637274,1.0420841683366733,1.9038076152304608,199.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-07,1.3026052104208417,0.8617234468937875,1.7034068136272544,206.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-08,1.1422845691382766,0.721442885771543,1.5430861723446894,204.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
