,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-05-14,1.0220440881763526,0.5811623246492986,1.442885771543086,196.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-15,1.1422845691382766,0.7014028056112224,1.56312625250501,198.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-16,1.1823647294589177,0.7414829659318637,1.6032064128256511,189.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-17,0.781563126252505,0.3406813627254509,1.2024048096192383,172.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-18,0.6412825651302605,0.18036072144288576,1.062124248496994,160.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-19,0.5210420841683366,0.1002004008016032,0.9819639278557114,143.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-20,0.3807615230460922,0.04008016032064128,0.8617234468937875,118.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-21,0.1402805611222445,0.0,0.5210420841683366,78.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-22,0.16032064128256512,0.0,0.5811623246492986,76.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-23,0.280561122244489,0.0,0.8416833667334669,76.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-24,0.9418837675350701,0.280561122244489,1.6032064128256511,76.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-25,0.9418837675350701,0.280561122244489,1.6032064128256511,74.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-26,0.9018036072144289,0.24048096192384769,1.56312625250501,72.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-27,0.8216432865731462,0.18036072144288576,1.503006012024048,69.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-28,0.7014028056112224,0.1002004008016032,1.4028056112224447,62.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-29,0.5210420841683366,0.04008016032064128,1.222444889779559,53.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-30,0.48096192384769537,0.02004008016032064,1.2024048096192383,49.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-31,0.6012024048096192,0.04008016032064128,1.3827655310621243,49.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-01,0.9218436873747494,0.16032064128256512,1.7434869739478958,51.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-02,0.9619238476953907,0.18036072144288576,1.7635270541082164,48.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-03,0.9018036072144289,0.1402805611222445,1.7034068136272544,46.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-04,0.7615230460921844,0.08016032064128256,1.5831663326653307,44.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-05,0.7414829659318637,0.08016032064128256,1.6032064128256511,41.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-06,0.6012024048096192,0.04008016032064128,1.4629258517034067,35.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-07,0.4609218436873747,0.02004008016032064,1.3226452905811623,29.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-08,0.3406813627254509,0.0,1.1623246492985972,22.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-09,0.42084168336673344,0.02004008016032064,1.3627254509018036,21.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-10,0.4408817635270541,0.02004008016032064,1.442885771543086,17.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-11,0.5210420841683366,0.02004008016032064,1.6432865731462925,13.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-12,0.501002004008016,0.02004008016032064,1.6633266533066131,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-13,0.9018036072144289,0.04008016032064128,2.3046092184368736,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-14,1.282565130260521,0.12024048096192384,2.7454909819639277,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-15,1.56312625250501,0.24048096192384769,2.9859719438877756,17.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-16,1.3226452905811623,0.16032064128256512,2.685370741482966,18.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-17,1.222444889779559,0.12024048096192384,2.5450901803607215,17.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-18,1.062124248496994,0.08016032064128256,2.344689378757515,17.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-19,0.9018036072144289,0.06012024048096192,2.1843687374749496,16.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
