,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-05-23,1.3226452905811623,1.2424849699398797,1.3827655310621243,5832.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-24,1.282565130260521,1.2024048096192383,1.3627254509018036,6136.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-25,1.2424849699398797,1.1623246492985972,1.3226452905811623,6390.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-26,1.1623246492985972,1.0821643286573146,1.2424849699398797,6411.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-27,1.122244488977956,1.0420841683366733,1.2024048096192383,6584.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-28,1.0821643286573146,1.002004008016032,1.1623246492985972,6699.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-29,1.122244488977956,1.062124248496994,1.2024048096192383,6885.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-30,1.1422845691382766,1.062124248496994,1.2024048096192383,7136.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-05-31,1.1823647294589177,1.122244488977956,1.2424849699398797,7437.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-01,1.2024048096192383,1.122244488977956,1.2625250501002003,7714.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-02,1.222444889779559,1.1422845691382766,1.282565130260521,8086.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-03,1.2024048096192383,1.1422845691382766,1.2625250501002003,8382.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-04,1.2024048096192383,1.1422845691382766,1.282565130260521,8712.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-05,1.1823647294589177,1.1022044088176353,1.2424849699398797,8942.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-06,1.1623246492985972,1.1022044088176353,1.222444889779559,9251.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-07,1.1623246492985972,1.1022044088176353,1.222444889779559,9582.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-08,1.1422845691382766,1.0821643286573146,1.2024048096192383,9740.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-09,1.122244488977956,1.062124248496994,1.1623246492985972,9882.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-10,1.062124248496994,1.002004008016032,1.122244488977956,9959.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-11,1.062124248496994,1.002004008016032,1.122244488977956,10075.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-12,1.0821643286573146,1.0220440881763526,1.122244488977956,10309.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-13,1.1022044088176353,1.0420841683366733,1.1623246492985972,10554.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-14,1.122244488977956,1.062124248496994,1.1823647294589177,10776.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-15,1.122244488977956,1.0821643286573146,1.1823647294589177,11099.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
