,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-06-12,0.8817635270541082,0.32064128256513025,1.442885771543086,106.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-13,0.6412825651302605,0.1002004008016032,1.2024048096192383,89.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-14,0.6412825651302605,0.1002004008016032,1.2424849699398797,86.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-15,0.501002004008016,0.04008016032064128,1.1022044088176353,79.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-16,0.6012024048096192,0.06012024048096192,1.2424849699398797,70.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-17,1.002004008016032,0.32064128256513025,1.6432865731462925,86.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-18,1.342685370741483,0.6813627254509018,1.9639278557114228,95.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-19,1.7034068136272544,1.1022044088176353,2.3046092184368736,107.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-20,1.7034068136272544,1.122244488977956,2.244488977955912,128.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-21,1.6232464929859718,1.0821643286573146,2.1442885771543083,137.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-22,1.4629258517034067,0.9418837675350701,1.9639278557114228,142.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-23,1.222444889779559,0.721442885771543,1.7034068136272544,146.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-24,1.0420841683366733,0.5410821643286573,1.5230460921843687,141.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-25,1.122244488977956,0.6412825651302605,1.6032064128256511,153.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-26,1.222444889779559,0.7414829659318637,1.6833667334669338,165.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-27,1.503006012024048,1.0420841683366733,1.9438877755511021,187.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-28,1.4629258517034067,1.0220440881763526,1.8837675350701402,200.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-29,1.4629258517034067,1.0420841683366733,1.8837675350701402,217.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-06-30,1.4028056112224447,1.002004008016032,1.8036072144288577,236.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-01,1.342685370741483,0.9418837675350701,1.723446893787575,244.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-02,1.2024048096192383,0.8216432865731462,1.5831663326653307,245.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-03,1.0821643286573146,0.7014028056112224,1.4629258517034067,248.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-04,0.9418837675350701,0.561122244488978,1.3026052104208417,235.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
