,median,lower,upper,cases,one,hl-2.0,hl0.0,hl2.0,hl4.0,hl6.0,hl8.0,hl10.0
2020-07-04,0.9018036072144289,0.06012024048096192,2.3046092184368736,12.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-05,0.9018036072144289,0.04008016032064128,2.3246492985971945,12.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-06,0.7615230460921844,0.04008016032064128,2.164328657314629,11.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-07,1.3226452905811623,0.12024048096192384,2.8657314629258517,14.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-08,1.2024048096192383,0.1002004008016032,2.7054108216432864,13.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-09,1.2024048096192383,0.1002004008016032,2.685370741482966,12.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-10,1.4028056112224447,0.16032064128256512,2.8657314629258517,17.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-11,1.4629258517034067,0.2004008016032064,2.885771543086172,17.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-12,2.0841683366733466,0.7014028056112224,3.3867735470941884,23.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-13,1.7434869739478958,0.48096192384769537,2.9458917835671343,26.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-14,1.503006012024048,0.3406813627254509,2.6452905811623246,24.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-15,1.2625250501002003,0.22044088176352705,2.3847695390781563,27.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-16,1.2024048096192383,0.18036072144288576,2.284569138276553,29.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-17,1.122244488977956,0.16032064128256512,2.2044088176352705,26.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-18,1.2424849699398797,0.22044088176352705,2.284569138276553,31.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-19,1.002004008016032,0.12024048096192384,2.0440881763527052,29.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-20,1.3827655310621243,0.3406813627254509,2.4048096192384767,33.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-21,1.1623246492985972,0.2004008016032064,2.164328657314629,34.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-22,1.2625250501002003,0.280561122244489,2.224448897795591,34.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-23,1.1022044088176353,0.18036072144288576,2.064128256513026,35.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-24,1.002004008016032,0.1402805611222445,1.9639278557114228,34.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-25,0.9619238476953907,0.12024048096192384,1.9238476953907815,33.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-26,0.9018036072144289,0.1002004008016032,1.8837675350701402,33.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-27,0.781563126252505,0.06012024048096192,1.7434869739478958,29.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-28,0.9018036072144289,0.1002004008016032,1.9038076152304608,31.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-29,1.1022044088176353,0.18036072144288576,2.1042084168336674,35.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-30,1.3627254509018036,0.3607214428857715,2.3246492985971945,36.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-07-31,1.3827655310621243,0.4008016032064128,2.3246492985971945,39.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-01,1.1422845691382766,0.22044088176352705,2.064128256513026,38.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-02,1.1623246492985972,0.2605210420841683,2.0841683366733466,40.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-03,1.2024048096192383,0.3006012024048096,2.1042084168336674,44.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-04,1.3226452905811623,0.42084168336673344,2.1843687374749496,46.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-05,1.1823647294589177,0.32064128256513025,2.0440881763527052,45.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-06,1.3627254509018036,0.501002004008016,2.1843687374749496,54.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-07,1.4028056112224447,0.561122244488978,2.2044088176352705,58.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-08,1.503006012024048,0.7014028056112224,2.244488977955912,61.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-09,1.342685370741483,0.5811623246492986,2.064128256513026,66.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-10,1.0220440881763526,0.280561122244489,1.7434869739478958,59.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-11,0.8617234468937875,0.16032064128256512,1.5831663326653307,56.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-12,0.6012024048096192,0.04008016032064128,1.3627254509018036,52.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-13,0.6412825651302605,0.06012024048096192,1.4028056112224447,47.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-14,0.6212424849699398,0.04008016032064128,1.4228456913827654,44.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-15,0.6613226452905812,0.06012024048096192,1.4829659318637274,42.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-16,0.5811623246492986,0.04008016032064128,1.4228456913827654,35.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-17,0.6813627254509018,0.06012024048096192,1.5831663326653307,36.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-18,0.6412825651302605,0.04008016032064128,1.5430861723446894,33.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-19,0.9619238476953907,0.12024048096192384,1.9238476953907815,34.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-20,0.8216432865731462,0.08016032064128256,1.783567134268537,32.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-21,0.9619238476953907,0.12024048096192384,1.9438877755511021,32.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-22,1.1022044088176353,0.18036072144288576,2.0841683366733466,36.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-23,1.282565130260521,0.32064128256513025,2.244488977955912,38.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-24,1.4028056112224447,0.4408817635270541,2.3246492985971945,41.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-25,1.3827655310621243,0.4609218436873747,2.2645290581162323,45.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-26,1.3226452905811623,0.42084168336673344,2.1843687374749496,46.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-27,1.442885771543086,0.5811623246492986,2.2645290581162323,53.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-28,1.4028056112224447,0.561122244488978,2.2044088176352705,57.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-29,1.442885771543086,0.6412825651302605,2.2044088176352705,60.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-30,1.342685370741483,0.5811623246492986,2.0841683366733466,65.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-08-31,1.1823647294589177,0.4408817635270541,1.9038076152304608,64.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-01,1.1022044088176353,0.3607214428857715,1.8236472945891782,64.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-02,0.9418837675350701,0.22044088176352705,1.6633266533066131,63.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-03,0.8016032064128256,0.1402805611222445,1.5430861723446894,57.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-04,0.781563126252505,0.1002004008016032,1.5230460921843687,56.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-05,0.7414829659318637,0.08016032064128256,1.4829659318637274,54.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-06,0.781563126252505,0.1002004008016032,1.56312625250501,50.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-07,0.721442885771543,0.08016032064128256,1.503006012024048,47.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-08,0.6813627254509018,0.06012024048096192,1.4829659318637274,44.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-09,0.781563126252505,0.08016032064128256,1.6232464929859718,44.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-10,1.2424849699398797,0.4008016032064128,2.0841683366733466,54.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-11,1.4028056112224447,0.561122244488978,2.2044088176352705,56.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-12,1.503006012024048,0.7014028056112224,2.2645290581162323,60.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-13,1.282565130260521,0.5210420841683366,2.024048096192385,64.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-14,1.3226452905811623,0.5811623246492986,2.0440881763527052,68.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-15,1.3627254509018036,0.6412825651302605,2.0440881763527052,74.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-16,1.3627254509018036,0.6613226452905812,2.024048096192385,79.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
2020-09-17,1.282565130260521,0.6012024048096192,1.9438877755511021,81.0,1,-2.0,0.0,2.0,4.0,6.0,8.0,10.0
